"SiteID","DT","AirTempAvg","PressureAvg","RelHumAvg","DPTempAvg","WindSpeedAvg","WindDir"
1,"2015-01-01T00:00:00.000Z","9.38","1005.80","77.96","5.73","9.88","245.97"
1,"2015-01-01T00:10:00.000Z","9.32","1005.54","78.13","5.72","8.16","244.87"
1,"2015-01-01T00:20:00.000Z","9.17","1005.49","79.52","5.83","6.00","237.88"
1,"2015-01-01T00:30:00.000Z","9.16","1005.35","77.26","5.40","6.52","225.77"
1,"2015-01-01T00:40:00.000Z","9.03","1005.17","75.08","4.87","6.08","221.99"
1,"2015-01-01T00:50:00.000Z","9.24","1005.13","73.10","4.68","7.67","229.38"
1,"2015-01-01T01:00:00.000Z","9.11","1004.84","71.37","4.22","6.11","215.69"
1,"2015-01-01T01:10:00.000Z","8.68","1004.47","71.36","3.81","5.48","197.08"
1,"2015-01-01T01:20:00.000Z","8.65","1004.37","71.72","3.83","5.81","192.10"
1,"2015-01-01T01:30:00.000Z","8.83","1004.36","70.48","3.77","6.78","196.00"
1,"2015-01-01T01:40:00.000Z","8.92","1004.38","70.50","3.86","6.84","205.41"
1,"2015-01-01T01:50:00.000Z","8.80","1004.29","70.05","3.65","6.15","190.87"
1,"2015-01-01T02:00:00.000Z","8.55","1004.21","70.79","3.57","5.73","187.20"
1,"2015-01-01T02:10:00.000Z","8.74","1004.11","71.74","3.93","6.04","189.82"
1,"2015-01-01T02:20:00.000Z","9.15","1004.18","71.12","4.21","8.28","205.16"
1,"2015-01-01T02:30:00.000Z","9.24","1004.14","73.25","4.72","7.76","210.74"
1,"2015-01-01T02:40:00.000Z","9.66","1004.17","72.91","5.04","9.38","214.93"
1,"2015-01-01T02:50:00.000Z","9.70","1004.11","73.43","5.18","9.46","217.92"
1,"2015-01-01T03:00:00.000Z","9.75","1004.17","75.67","5.67","10.14","224.63"
1,"2015-01-01T03:10:00.000Z","9.61","1004.07","77.27","5.83","10.57","220.75"
1,"2015-01-01T03:20:00.000Z","9.40","1004.04","78.60","5.90","10.32","224.68"
1,"2015-01-01T03:30:00.000Z","9.38","1004.13","79.19","5.97","10.96","227.57"
1,"2015-01-01T03:40:00.000Z","9.33","1004.06","78.88","5.87","10.11","227.93"
1,"2015-01-01T03:50:00.000Z","9.31","1004.08","79.63","5.99","10.56","230.99"
1,"2015-01-01T04:00:00.000Z","9.20","1004.45","81.98","6.30","9.55","234.56"
1,"2015-01-01T04:10:00.000Z","9.27","1004.58","83.62","6.65","9.59","239.51"
1,"2015-01-01T04:20:00.000Z","10.09","1004.44","79.48","6.72","13.06","244.75"
1,"2015-01-01T04:30:00.000Z","10.17","1004.23","78.00","6.51","13.47","245.14"
1,"2015-01-01T04:40:00.000Z","10.00","1004.10","78.64","6.47","12.46","247.83"
1,"2015-01-01T04:50:00.000Z","10.07","1004.07","76.76","6.18","12.72","247.42"
1,"2015-01-01T05:00:00.000Z","9.99","1004.08","76.99","6.15","11.43","246.82"
1,"2015-01-01T05:10:00.000Z","9.98","1004.06","77.79","6.29","11.46","247.18"
1,"2015-01-01T05:20:00.000Z","9.97","1004.17","77.70","6.28","11.00","246.59"
1,"2015-01-01T05:30:00.000Z","9.97","1004.38","77.41","6.20","11.97","245.56"
1,"2015-01-01T05:40:00.000Z","9.97","1004.73","76.26","6.00","12.28","243.74"
1,"2015-01-01T05:50:00.000Z","9.88","1004.87","75.86","5.83","11.97","244.98"
1,"2015-01-01T06:00:00.000Z","9.85","1004.84","75.93","5.81","11.15","246.07"
1,"2015-01-01T06:10:00.000Z","9.79","1004.82","76.29","5.83","9.93","244.01"
1,"2015-01-01T06:20:00.000Z","9.78","1004.54","76.33","5.81","9.63","242.96"
1,"2015-01-01T06:30:00.000Z","9.57","1004.56","78.42","6.02","7.13","235.95"
1,"2015-01-01T06:40:00.000Z","9.45","1004.67","79.34","6.06","7.56","237.68"
1,"2015-01-01T06:50:00.000Z","9.35","1004.65","79.73","6.03","7.66","234.70"
1,"2015-01-01T07:00:00.000Z","9.29","1004.53","78.88","5.83","8.06","233.79"
1,"2015-01-01T07:10:00.000Z","9.30","1004.51","78.67","5.79","7.81","232.33"
1,"2015-01-01T07:20:00.000Z","9.37","1004.39","77.61","5.67","7.35","228.69"
1,"2015-01-01T07:30:00.000Z","9.12","1004.35","76.23","5.18","6.84","221.22"
1,"2015-01-01T07:40:00.000Z","9.13","1004.39","75.32","5.00","6.89","220.15"
1,"2015-01-01T07:50:00.000Z","9.18","1004.36","74.99","4.99","7.05","224.40"
1,"2015-01-01T08:00:00.000Z","9.09","1004.12","75.59","5.02","6.43","226.93"
1,"2015-01-01T08:10:00.000Z","8.96","1003.96","76.54","5.07","6.70","224.21"
1,"2015-01-01T08:20:00.000Z","9.08","1003.83","75.97","5.09","7.21","224.95"
1,"2015-01-01T08:30:00.000Z","9.02","1003.66","75.84","5.00","6.07","216.20"
1,"2015-01-01T08:40:00.000Z","9.08","1003.42","75.14","4.92","7.80","224.63"
1,"2015-01-01T08:50:00.000Z","9.10","1003.35","74.95","4.90","7.27","224.71"
1,"2015-01-01T09:00:00.000Z","9.08","1003.21","74.73","4.83","7.00","224.37"
1,"2015-01-01T09:10:00.000Z","9.21","1003.04","73.23","4.68","7.36","224.26"
1,"2015-01-01T09:20:00.000Z","9.07","1002.93","72.62","4.43","5.78","206.35"
1,"2015-01-01T09:30:00.000Z","8.62","1002.80","74.96","4.46","4.99","199.86"
1,"2015-01-01T09:40:00.000Z","8.65","1002.60","74.27","4.34","5.32","202.83"
1,"2015-01-01T09:50:00.000Z","8.75","1002.23","72.99","4.18","5.23","205.63"
1,"2015-01-01T10:00:00.000Z","9.13","1002.17","71.43","4.26","7.18","217.30"
1,"2015-01-01T10:10:00.000Z","9.24","1002.10","71.78","4.42","8.40","222.70"
1,"2015-01-01T10:20:00.000Z","9.21","1001.89","72.98","4.64","8.23","225.39"
1,"2015-01-01T10:30:00.000Z","9.19","1001.79","73.98","4.81","7.51","224.84"
1,"2015-01-01T10:40:00.000Z","9.17","1001.48","76.02","5.17","6.42","225.45"
1,"2015-01-01T10:50:00.000Z","9.14","1001.06","77.96","5.51","5.93","226.61"
1,"2015-01-01T11:00:00.000Z","9.11","1000.81","78.54","5.60","6.81","228.27"
1,"2015-01-01T11:10:00.000Z","8.98","1000.27","78.78","5.51","6.99","229.87"
1,"2015-01-01T11:20:00.000Z","8.93","999.94","78.96","5.50","7.26","227.98"
1,"2015-01-01T11:30:00.000Z","8.79","999.87","79.25","5.41","5.32","209.08"
1,"2015-01-01T11:40:00.000Z","8.46","999.61","80.82","5.38","5.30","197.14"
1,"2015-01-01T11:50:00.000Z","8.29","999.43","81.64","5.36","4.66","195.74"
1,"2015-01-01T12:00:00.000Z","8.19","998.92","82.64","5.42","3.26","191.77"
1,"2015-01-01T12:10:00.000Z","8.02","998.61","83.53","5.40","3.62","192.28"
1,"2015-01-01T12:20:00.000Z","7.91","998.18","83.58","5.31","3.54","193.29"
1,"2015-01-01T12:30:00.000Z","7.91","998.06","83.45","5.30","3.37","187.76"
1,"2015-01-01T12:40:00.000Z","7.89","997.75","84.36","5.42","3.15","179.23"
1,"2015-01-01T12:50:00.000Z","7.80","997.33","85.35","5.53","3.27","172.92"
1,"2015-01-01T13:00:00.000Z","7.73","996.75","86.12","5.55","4.68","145.80"
1,"2015-01-01T13:10:00.000Z","7.54","996.27","88.27","5.74","4.51","136.15"
1,"2015-01-01T13:20:00.000Z","7.73","995.79","89.94","6.19","4.92","136.10"
1,"2015-01-01T13:30:00.000Z","7.90","995.32","90.87","6.51","5.14","138.55"
1,"2015-01-01T13:40:00.000Z","7.91","994.82","91.53","6.64","5.20","136.16"
1,"2015-01-01T13:50:00.000Z","7.90","994.25","91.89","6.70","5.18","132.22"
1,"2015-01-01T14:00:00.000Z","7.94","993.80","92.19","6.78","5.15","130.12"
1,"2015-01-01T14:10:00.000Z","8.00","993.35","92.25","6.80","4.93","135.00"
1,"2015-01-01T14:20:00.000Z","8.07","993.10","91.94","6.85","5.40","147.28"
1,"2015-01-01T14:30:00.000Z","8.40","992.78","90.80","7.00","4.61","173.10"
1,"2015-01-01T14:40:00.000Z","8.65","992.30","89.26","6.98","4.61","183.50"
1,"2015-01-01T14:50:00.000Z","8.74","991.94","88.10","6.90","4.81","190.07"
1,"2015-01-01T15:00:00.000Z","8.82","991.84","87.33","6.84","4.92","186.66"
1,"2015-01-01T15:10:00.000Z","8.82","991.65","86.92","6.79","4.98","191.80"
1,"2015-01-01T15:20:00.000Z","8.89","991.36","86.57","6.79","5.90","190.75"
1,"2015-01-01T15:30:00.000Z","8.93","991.22","86.39","6.80","5.79","193.71"
1,"2015-01-01T15:40:00.000Z","8.90","990.84","86.61","6.81","5.04","196.85"
1,"2015-01-01T15:50:00.000Z","8.99","990.64","87.04","6.96","6.14","205.41"
1,"2015-01-01T16:00:00.000Z","9.32","990.45","87.00","7.28","7.42","214.96"
1,"2015-01-01T16:10:00.000Z","9.39","990.26","87.12","7.37","7.36","218.35"
1,"2015-01-01T16:20:00.000Z","9.28","990.04","87.67","7.36","8.33","222.74"
1,"2015-01-01T16:30:00.000Z","9.20","989.95","88.34","7.39","7.87","227.92"
1,"2015-01-01T16:40:00.000Z","9.01","990.07","89.42","7.36","7.88","232.17"
1,"2015-01-01T16:50:00.000Z","8.85","990.09","91.18","7.50","7.99","242.09"
1,"2015-01-01T17:00:00.000Z","8.52","990.24","92.87","7.45","9.38","271.11"
1,"2015-01-01T17:10:00.000Z","8.11","990.16","94.10","7.21","7.33","279.75"
1,"2015-01-01T17:20:00.000Z","8.06","990.23","94.42","7.23","7.41","275.48"
1,"2015-01-01T17:30:00.000Z","8.03","990.46","94.23","7.17","7.89","271.78"
1,"2015-01-01T17:40:00.000Z","7.98","990.60","93.97","7.07","8.09","266.72"
1,"2015-01-01T17:50:00.000Z","7.99","990.56","93.72","7.04","7.74","266.66"
1,"2015-01-01T18:00:00.000Z","7.97","990.64","93.50","6.99","8.78","265.77"
1,"2015-01-01T18:10:00.000Z","7.95","990.64","93.62","6.99","9.02","270.74"
1,"2015-01-01T18:20:00.000Z","7.94","990.51","94.36","7.10","7.97","271.97"
1,"2015-01-01T18:30:00.000Z","7.98","990.61","94.94","7.22","8.11","279.59"
1,"2015-01-01T18:40:00.000Z","7.61","990.72","94.77","6.83","8.60","282.88"
1,"2015-01-01T18:50:00.000Z","7.46","990.93","94.19","6.59","7.99","291.72"
1,"2015-01-01T19:00:00.000Z","7.33","991.01","93.29","6.32","6.68","278.59"
1,"2015-01-01T19:10:00.000Z","7.39","990.97","92.00","6.18","8.00","284.47"
1,"2015-01-01T19:20:00.000Z","7.43","990.99","90.09","5.92","9.18","286.75"
1,"2015-01-01T19:30:00.000Z","7.48","991.01","88.97","5.79","8.89","285.04"
1,"2015-01-01T19:40:00.000Z","7.45","991.17","87.94","5.59","8.51","285.23"
1,"2015-01-01T19:50:00.000Z","7.48","991.30","86.49","5.38","8.12","283.38"
1,"2015-01-01T20:00:00.000Z","7.50","991.28","84.81","5.12","8.52","283.44"
1,"2015-01-01T20:10:00.000Z","7.53","991.44","83.16","4.87","8.82","281.32"
1,"2015-01-01T20:20:00.000Z","7.58","991.59","82.17","4.75","9.02","282.48"
1,"2015-01-01T20:30:00.000Z","7.30","991.71","83.97","4.79","8.84","292.51"
1,"2015-01-01T20:40:00.000Z","7.13","991.55","84.65","4.73","9.44","299.53"
1,"2015-01-01T20:50:00.000Z","6.37","991.67","88.31","4.59","8.30","308.81"
1,"2015-01-01T21:00:00.000Z","6.78","991.83","87.47","4.86","9.08","297.69"
1,"2015-01-01T21:10:00.000Z","6.56","991.89","87.48","4.64","9.34","290.21"
1,"2015-01-01T21:20:00.000Z","6.61","992.03","86.46","4.53","10.53","282.85"
1,"2015-01-01T21:30:00.000Z","6.56","992.10","84.13","4.09","10.57","285.76"
1,"2015-01-01T21:40:00.000Z","6.51","992.12","82.08","3.68","10.79","290.48"
1,"2015-01-01T21:50:00.000Z","6.68","992.29","80.61","3.59","9.25","287.14"
1,"2015-01-01T22:00:00.000Z","6.79","992.30","79.84","3.57","8.94","286.35"
1,"2015-01-01T22:10:00.000Z","6.83","992.42","79.21","3.49","9.30","278.20"
1,"2015-01-01T22:20:00.000Z","6.84","992.49","79.74","3.60","9.32","274.14"
1,"2015-01-01T22:30:00.000Z","6.77","992.37","80.52","3.66","8.59","268.34"
1,"2015-01-01T22:40:00.000Z","6.82","992.32","80.59","3.73","9.13","267.73"
1,"2015-01-01T22:50:00.000Z","6.88","992.34","81.63","3.96","8.89","263.73"
1,"2015-01-01T23:00:00.000Z","7.08","992.42","82.99","4.41","9.00","262.41"
1,"2015-01-01T23:10:00.000Z","7.20","992.42","81.96","4.34","10.32","265.85"
1,"2015-01-01T23:20:00.000Z","5.69","992.76","84.78","3.34","11.58","298.52"
1,"2015-01-01T23:30:00.000Z","5.43","993.19","85.73","3.24","12.64","289.01"
1,"2015-01-01T23:40:00.000Z","5.72","993.34","84.48","3.32","10.23","277.09"
1,"2015-01-01T23:50:00.000Z","6.18","993.36","82.49","3.43","9.34","266.12"
1,"2015-01-02T00:00:00.000Z","6.65","993.37","80.43","3.53","9.46","258.70"
1,"2015-01-02T00:10:00.000Z","6.81","993.23","79.98","3.62","8.20","257.91"
1,"2015-01-02T00:20:00.000Z","7.20","993.24","78.87","3.80","9.83","259.59"
1,"2015-01-02T00:30:00.000Z","7.40","993.23","78.22","3.87","10.36","258.96"
1,"2015-01-02T00:40:00.000Z","7.50","993.40","78.40","3.99","11.38","258.64"
1,"2015-01-02T00:50:00.000Z","6.50","993.66","79.23","3.15","16.78","277.24"
1,"2015-01-02T01:00:00.000Z","5.02","994.29","87.76","3.17","16.79","282.50"
1,"2015-01-02T01:10:00.000Z","4.79","994.38","88.76","3.11","12.33","287.80"
1,"2015-01-02T01:20:00.000Z","5.18","994.42","88.39","3.43","10.23","287.67"
1,"2015-01-02T01:30:00.000Z","5.46","994.41","86.68","3.43","10.84","279.72"
1,"2015-01-02T01:40:00.000Z","5.89","994.41","83.43","3.31","11.85","271.21"
1,"2015-01-02T01:50:00.000Z","6.47","994.47","78.22","2.97","14.66","264.91"
1,"2015-01-02T02:00:00.000Z","6.36","994.48","75.53","2.35","16.09","275.44"
1,"2015-01-02T02:10:00.000Z","4.51","995.17","84.55","2.14","16.42","280.45"
1,"2015-01-02T02:20:00.000Z","5.16","994.96","81.69","2.28","14.15","278.67"
1,"2015-01-02T02:30:00.000Z","5.31","994.90","79.10","1.99","16.40","279.53"
1,"2015-01-02T02:40:00.000Z","4.99","995.12","81.66","2.13","13.14","279.43"
1,"2015-01-02T02:50:00.000Z","5.71","995.23","79.05","2.37","13.08","275.83"
1,"2015-01-02T03:00:00.000Z","6.36","995.18","75.74","2.41","15.00","276.35"
1,"2015-01-02T03:10:00.000Z","6.45","995.28","72.62","1.90","15.02","271.28"
1,"2015-01-02T03:20:00.000Z","6.54","995.34","72.36","1.94","14.63","270.96"
1,"2015-01-02T03:30:00.000Z","6.51","995.35","72.34","1.91","15.44","270.35"
1,"2015-01-02T03:40:00.000Z","6.37","995.53","73.13","1.92","14.96","277.20"
1,"2015-01-02T03:50:00.000Z","5.95","995.76","73.76","1.63","14.12","272.45"
1,"2015-01-02T04:00:00.000Z","6.16","995.84","76.86","2.42","14.11","270.41"
1,"2015-01-02T04:10:00.000Z","6.39","995.86","73.35","1.98","14.50","276.57"
1,"2015-01-02T04:20:00.000Z","6.01","995.91","74.14","1.76","12.54","286.59"
1,"2015-01-02T04:30:00.000Z","6.41","995.95","76.08","2.52","15.41","270.68"
1,"2015-01-02T04:40:00.000Z","5.99","996.19","75.34","1.97","16.08","276.61"
1,"2015-01-02T04:50:00.000Z","5.84","996.41","73.35","1.45","14.82","277.01"
1,"2015-01-02T05:00:00.000Z","5.42","996.69","77.41","1.78","15.35","275.44"
1,"2015-01-02T05:10:00.000Z","5.80","996.79","77.90","2.25","13.50","270.81"
1,"2015-01-02T05:20:00.000Z","6.07","996.78","76.39","2.24","13.18","278.24"
1,"2015-01-02T05:30:00.000Z","6.23","996.83","73.10","1.78","14.37","284.08"
1,"2015-01-02T05:40:00.000Z","5.87","996.88","73.12","1.44","15.93","269.40"
1,"2015-01-02T05:50:00.000Z","6.01","996.92","74.81","1.89","15.90","272.38"
1,"2015-01-02T06:00:00.000Z","6.09","997.07","75.44","2.08","13.71","277.07"
1,"2015-01-02T06:10:00.000Z","6.22","997.09","74.25","2.00","13.59","278.44"
1,"2015-01-02T06:20:00.000Z","6.41","997.22","73.05","1.94","13.40","279.72"
1,"2015-01-02T06:30:00.000Z","6.58","997.46","73.46","2.19","13.03","273.24"
1,"2015-01-02T06:40:00.000Z","6.74","997.61","75.21","2.67","12.31","274.09"
1,"2015-01-02T06:50:00.000Z","6.68","997.62","76.02","2.76","12.72","269.02"
1,"2015-01-02T07:00:00.000Z","6.92","997.68","76.64","3.11","12.92","272.95"
1,"2015-01-02T07:10:00.000Z","7.33","997.72","71.73","2.58","15.44","273.16"
1,"2015-01-02T07:20:00.000Z","6.67","997.92","73.98","2.37","13.02","278.49"
1,"2015-01-02T07:30:00.000Z","6.90","998.13","76.89","3.13","15.24","277.40"
1,"2015-01-02T07:40:00.000Z","6.96","998.37","76.89","3.21","15.78","282.45"
1,"2015-01-02T07:50:00.000Z","7.11","998.48","74.13","2.83","16.24","278.80"
1,"2015-01-02T08:00:00.000Z","6.34","998.88","79.29","2.99","18.21","277.49"
1,"2015-01-02T08:10:00.000Z","5.13","999.42","89.14","3.49","19.27","277.57"
1,"2015-01-02T08:20:00.000Z","6.20","999.65","86.89","4.19","14.87","295.92"
1,"2015-01-02T08:30:00.000Z","5.48","1000.07","83.13","2.85","13.55","321.99"
1,"2015-01-02T08:40:00.000Z","6.10","1000.41","82.26","3.31","11.41","306.78"
1,"2015-01-02T08:50:00.000Z","6.48","1000.61","80.74","3.43","12.18","291.44"
1,"2015-01-02T09:00:00.000Z","6.92","1000.54","79.36","3.60","11.45","281.12"
1,"2015-01-02T09:10:00.000Z","6.81","1000.61","76.11","2.90","17.04","273.34"
1,"2015-01-02T09:20:00.000Z","6.65","1000.83","74.65","2.46","18.00","275.19"
1,"2015-01-02T09:30:00.000Z","6.81","1001.10","72.44","2.20","13.91","288.13"
1,"2015-01-02T09:40:00.000Z","7.21","1001.21","73.03","2.71","14.38","280.40"
1,"2015-01-02T09:50:00.000Z","7.58","1001.40","67.68","2.00","16.85","276.32"
1,"2015-01-02T10:00:00.000Z","7.61","1001.41","64.61","1.38","16.79","275.21"
1,"2015-01-02T10:10:00.000Z","7.62","1001.59","65.46","1.58","16.99","274.50"
1,"2015-01-02T10:20:00.000Z","7.65","1001.93","63.89","1.26","15.64","278.61"
1,"2015-01-02T10:30:00.000Z","7.74","1002.15","62.80","1.11","14.68","281.03"
1,"2015-01-02T10:40:00.000Z","7.52","1002.35","67.78","1.95","16.59","273.17"
1,"2015-01-02T10:50:00.000Z","6.93","1002.60","65.72","0.97","18.18","277.32"
1,"2015-01-02T11:00:00.000Z","6.91","1002.97","65.13","0.82","18.02","286.23"
1,"2015-01-02T11:10:00.000Z","7.04","1003.22","65.37","1.00","16.47","288.12"
1,"2015-01-02T11:20:00.000Z","6.23","1003.61","71.94","1.55","14.67","294.48"
1,"2015-01-02T11:30:00.000Z","6.75","1003.58","70.38","1.74","14.63","286.00"
1,"2015-01-02T11:40:00.000Z","7.02","1003.49","67.24","1.39","15.47","283.92"
1,"2015-01-02T11:50:00.000Z","7.03","1003.69","68.30","1.60","15.40","284.01"
1,"2015-01-02T12:00:00.000Z","6.77","1003.85","67.67","1.22","16.73","275.44"
1,"2015-01-02T12:10:00.000Z","6.78","1004.01","64.89","0.65","17.33","274.74"
1,"2015-01-02T12:20:00.000Z","6.53","1004.04","68.51","1.17","16.52","269.54"
1,"2015-01-02T12:30:00.000Z","6.62","1004.22","66.78","0.90","14.70","269.40"
1,"2015-01-02T12:40:00.000Z","6.33","1004.42","69.18","1.11","16.47","266.48"
1,"2015-01-02T12:50:00.000Z","6.40","1004.48","71.72","1.67","17.17","269.64"
1,"2015-01-02T13:00:00.000Z","6.37","1004.47","69.80","1.27","17.68","270.53"
1,"2015-01-02T13:10:00.000Z","6.53","1004.55","69.74","1.41","16.56","272.82"
1,"2015-01-02T13:20:00.000Z","6.52","1004.78","68.86","1.22","16.98","271.95"
1,"2015-01-02T13:30:00.000Z","6.18","1004.89","70.87","1.30","18.20","268.63"
1,"2015-01-02T13:40:00.000Z","6.27","1004.99","73.23","1.84","16.02","267.41"
1,"2015-01-02T13:50:00.000Z","6.32","1004.71","72.18","1.69","17.22","263.15"
1,"2015-01-02T14:00:00.000Z","6.27","1004.90","75.51","2.28","17.15","266.20"
1,"2015-01-02T14:10:00.000Z","6.22","1005.02","74.75","2.07","17.92","272.00"
1,"2015-01-02T14:20:00.000Z","5.91","1005.53","75.92","1.99","18.19","278.36"
1,"2015-01-02T14:30:00.000Z","5.21","1005.96","79.99","2.05","15.92","280.88"
1,"2015-01-02T14:40:00.000Z","5.61","1005.84","78.44","2.16","14.68","279.09"
1,"2015-01-02T14:50:00.000Z","5.61","1005.81","77.45","1.98","17.61","279.76"
1,"2015-01-02T15:00:00.000Z","5.63","1006.10","80.20","2.49","17.44","279.47"
1,"2015-01-02T15:10:00.000Z","6.18","1006.16","72.82","1.68","17.81","278.96"
1,"2015-01-02T15:20:00.000Z","5.64","1005.93","78.34","2.16","18.04","272.98"
1,"2015-01-02T15:30:00.000Z","5.86","1005.78","72.98","1.40","16.29","279.29"
1,"2015-01-02T15:40:00.000Z","5.99","1005.95","70.37","1.01","17.94","276.91"
1,"2015-01-02T15:50:00.000Z","5.86","1006.36","73.30","1.44","16.92","279.63"
1,"2015-01-02T16:00:00.000Z","5.79","1006.30","74.69","1.65","17.51","278.85"
1,"2015-01-02T16:10:00.000Z","6.22","1006.35","69.27","1.02","17.61","274.40"
1,"2015-01-02T16:20:00.000Z","6.46","1006.44","66.89","0.77","17.81","275.89"
1,"2015-01-02T16:30:00.000Z","6.64","1006.54","65.28","0.60","16.78","281.26"
1,"2015-01-02T16:40:00.000Z","6.81","1006.45","64.23","0.54","16.75","278.10"
1,"2015-01-02T16:50:00.000Z","7.02","1006.37","62.48","0.36","16.00","280.48"
1,"2015-01-02T17:00:00.000Z","6.96","1006.40","59.25","-0.37","19.00","282.44"
1,"2015-01-02T17:10:00.000Z","7.05","1006.58","56.75","-0.86","16.57","282.17"
1,"2015-01-02T17:20:00.000Z","7.10","1006.54","60.18","-0.04","16.16","278.49"
1,"2015-01-02T17:30:00.000Z","7.02","1006.79","62.96","0.48","15.06","280.00"
1,"2015-01-02T17:40:00.000Z","7.29","1006.72","56.00","-0.81","18.01","276.47"
1,"2015-01-02T17:50:00.000Z","7.09","1006.74","65.93","1.16","16.30","265.53"
1,"2015-01-02T18:00:00.000Z","6.99","1006.68","67.18","1.33","18.03","264.94"
1,"2015-01-02T18:10:00.000Z","6.76","1006.89","68.38","1.35","17.95","262.22"
1,"2015-01-02T18:20:00.000Z","6.80","1007.01","68.12","1.34","17.51","264.31"
1,"2015-01-02T18:30:00.000Z","6.85","1007.02","68.28","1.41","17.02","263.82"
1,"2015-01-02T18:40:00.000Z","6.80","1007.05","70.77","1.87","17.46","264.54"
1,"2015-01-02T18:50:00.000Z","7.08","1007.13","62.94","0.52","18.46","267.45"
1,"2015-01-02T19:00:00.000Z","6.58","1007.31","71.78","1.86","19.13","264.15"
1,"2015-01-02T19:10:00.000Z","5.97","1007.62","69.63","0.85","18.51","272.48"
1,"2015-01-02T19:20:00.000Z","5.94","1007.83","69.83","0.86","16.91","266.99"
1,"2015-01-02T19:30:00.000Z","5.64","1007.88","72.68","1.13","15.89","267.95"
1,"2015-01-02T19:40:00.000Z","6.12","1007.73","71.66","1.40","15.26","264.89"
1,"2015-01-02T19:50:00.000Z","6.43","1007.46","68.94","1.14","16.03","265.98"
1,"2015-01-02T20:00:00.000Z","6.68","1007.23","61.60","-0.11","16.84","266.97"
1,"2015-01-02T20:10:00.000Z","6.58","1007.31","65.54","0.60","15.76","267.18"
1,"2015-01-02T20:20:00.000Z","6.74","1007.16","62.91","0.21","15.71","266.74"
1,"2015-01-02T20:30:00.000Z","6.88","1007.23","60.05","-0.24","15.94","270.77"
1,"2015-01-02T20:40:00.000Z","6.92","1007.39","61.50","0.07","15.64","272.10"
1,"2015-01-02T20:50:00.000Z","6.89","1007.44","63.58","0.48","15.33","272.24"
1,"2015-01-02T21:00:00.000Z","6.94","1007.51","60.88","-0.03","15.20","274.63"
1,"2015-01-02T21:10:00.000Z","6.97","1007.53","60.04","-0.18","15.37","274.60"
1,"2015-01-02T21:20:00.000Z","6.92","1007.54","57.33","-0.83","15.02","276.96"
1,"2015-01-02T21:30:00.000Z","6.88","1007.56","59.93","-0.28","14.90","273.25"
1,"2015-01-02T21:40:00.000Z","6.87","1007.58","63.99","0.54","14.15","272.19"
1,"2015-01-02T21:50:00.000Z","6.88","1007.47","63.83","0.52","13.59","274.05"
1,"2015-01-02T22:00:00.000Z","6.82","1007.40","65.14","0.75","14.19","270.90"
1,"2015-01-02T22:10:00.000Z","6.73","1007.57","67.06","1.05","13.34","278.39"
1,"2015-01-02T22:20:00.000Z","6.27","1007.61","68.92","1.00","12.71","274.91"
1,"2015-01-02T22:30:00.000Z","6.36","1007.55","69.23","1.15","12.46","274.15"
1,"2015-01-02T22:40:00.000Z","6.49","1007.50","67.62","0.95","12.34","277.13"
1,"2015-01-02T22:50:00.000Z","6.54","1007.50","66.38","0.74","12.60","278.90"
1,"2015-01-02T23:00:00.000Z","6.68","1007.54","66.69","0.93","12.41","276.96"
1,"2015-01-02T23:10:00.000Z","6.69","1007.43","63.11","0.20","12.04","279.35"
1,"2015-01-02T23:20:00.000Z","6.69","1007.41","62.25","0.02","11.74","282.30"
1,"2015-01-02T23:30:00.000Z","6.70","1007.47","63.73","0.32","12.12","278.70"
1,"2015-01-02T23:40:00.000Z","6.70","1007.35","66.09","0.84","11.96","274.58"
1,"2015-01-02T23:50:00.000Z","6.57","1007.32","69.32","1.36","11.70","267.09"
1,"2015-01-03T00:00:00.000Z","6.39","1007.38","72.55","1.83","11.01","265.60"
1,"2015-01-03T00:10:00.000Z","6.40","1007.35","73.52","2.02","10.42","268.13"
1,"2015-01-03T00:20:00.000Z","6.60","1007.37","71.29","1.79","9.78","280.55"
1,"2015-01-03T00:30:00.000Z","6.70","1007.40","68.15","1.25","10.93","274.20"
1,"2015-01-03T00:40:00.000Z","6.46","1007.51","67.63","0.91","11.73","281.81"
1,"2015-01-03T00:50:00.000Z","5.74","1007.90","72.32","1.16","10.55","281.61"
1,"2015-01-03T01:00:00.000Z","6.07","1007.90","73.00","1.60","9.90","281.26"
1,"2015-01-03T01:10:00.000Z","6.20","1007.82","73.54","1.84","9.99","279.30"
1,"2015-01-03T01:20:00.000Z","6.24","1007.67","72.79","1.72","11.53","273.45"
1,"2015-01-03T01:30:00.000Z","6.06","1007.80","72.84","1.57","12.21","292.38"
1,"2015-01-03T01:40:00.000Z","4.92","1008.11","76.49","1.13","14.60","294.34"
1,"2015-01-03T01:50:00.000Z","4.15","1008.35","79.96","1.02","12.46","283.42"
1,"2015-01-03T02:00:00.000Z","4.85","1008.09","76.96","1.15","11.87","277.38"
1,"2015-01-03T02:10:00.000Z","5.57","1007.87","74.45","1.40","11.40","275.37"
1,"2015-01-03T02:20:00.000Z","5.21","1007.85","74.70","1.09","11.81","283.10"
1,"2015-01-03T02:30:00.000Z","5.83","1007.79","75.39","1.82","11.68","276.24"
1,"2015-01-03T02:40:00.000Z","5.80","1007.70","75.62","1.84","12.29","283.31"
